Comparison,Network,Edge threshold,Measure,Cell,Jaccard Distance
Adult/L4,ipsilateral,all,proximal,IL1DR,0.5675675675675675
Adult/L4,ipsilateral,all,proximal,IL1L,0.5
Adult/L4,ipsilateral,all,proximal,IL1R,0.627906976744186
Adult/L4,ipsilateral,all,proximal,IL1VL,0.7241379310344828
Adult/L4,ipsilateral,all,proximal,IL1VR,0.6551724137931034
Adult/L4,ipsilateral,all,proximal,IL2DL,0.5588235294117647
Adult/L4,ipsilateral,all,proximal,IL2DR,0.5897435897435898
Adult/L4,ipsilateral,all,proximal,IL2L,0.4807692307692308
Adult/L4,ipsilateral,all,proximal,IL2R,0.627906976744186
Adult/L4,ipsilateral,all,proximal,IL2VL,0.7333333333333333
Adult/L4,ipsilateral,all,proximal,IL2VR,0.7333333333333333
Adult/L4,ipsilateral,all,proximal,OLLL,0.4807692307692308
Adult/L4,ipsilateral,all,proximal,OLLR,0.5769230769230769
Adult/L4,ipsilateral,all,proximal,OLQDL,0.5263157894736842
Adult/L4,ipsilateral,all,proximal,OLQDR,0.5897435897435898
Adult/L4,ipsilateral,all,proximal,OLQVL,0.5365853658536586
Adult/L4,ipsilateral,all,proximal,OLQVR,0.5588235294117647
Adult/L4,ipsilateral,all,proximal,PVCL,0.43478260869565216
Adult/L4,ipsilateral,all,proximal,PVCR,0.5081967213114754
Adult/L4,ipsilateral,all,proximal,PVPL,0.41818181818181815
Adult/L4,ipsilateral,all,proximal,PVPR,0.32608695652173914
Adult/L4,ipsilateral,all,proximal,PVQL,0.4482758620689655
Adult/L4,ipsilateral,all,proximal,PVQR,0.4375
Adult/L4,ipsilateral,all,proximal,PVT,0.5492957746478874
Adult/L4,ipsilateral,all,proximal,RIAL,0.4838709677419355
Adult/L4,ipsilateral,all,proximal,RIAR,0.5
Adult/L4,ipsilateral,all,proximal,RIBL,0.5740740740740741
Adult/L4,ipsilateral,all,proximal,RIBR,0.4528301886792453
Adult/L4,ipsilateral,all,proximal,RICL,0.5
Adult/L4,ipsilateral,all,proximal,RICR,0.5102040816326531
Adult/L4,ipsilateral,all,proximal,RID,0.3625
Adult/L4,ipsilateral,all,proximal,RIFL,0.5652173913043478
Adult/L4,ipsilateral,all,proximal,RIFR,0.5510204081632653
Adult/L4,ipsilateral,all,proximal,RIGL,0.4603174603174603
Adult/L4,ipsilateral,all,proximal,RIGR,0.46153846153846156
Adult/L4,ipsilateral,all,proximal,RIH,0.4230769230769231
Adult/L4,ipsilateral,all,proximal,RIML,0.49206349206349204
Adult/L4,ipsilateral,all,proximal,RIMR,0.49122807017543857
Adult/L4,ipsilateral,all,proximal,RIPL,0.3684210526315789
Adult/L4,ipsilateral,all,proximal,RIPR,0.45454545454545453
Adult/L4,ipsilateral,all,proximal,RIR,0.38271604938271603
Adult/L4,ipsilateral,all,proximal,RIS,0.45263157894736844
Adult/L4,ipsilateral,all,proximal,RIVL,0.5185185185185185
Adult/L4,ipsilateral,all,proximal,RIVR,0.6122448979591837
Adult/L4,ipsilateral,all,proximal,RMDDL,0.44680851063829785
Adult/L4,ipsilateral,all,proximal,RMDDR,0.40350877192982454
Adult/L4,ipsilateral,all,proximal,RMDL,0.4807692307692308
Adult/L4,ipsilateral,all,proximal,RMDR,0.45454545454545453
Adult/L4,ipsilateral,all,proximal,RMDVL,0.5416666666666666
Adult/L4,ipsilateral,all,proximal,RMDVR,0.48936170212765956
Adult/L4,ipsilateral,all,proximal,RMED,0.6075949367088608
Adult/L4,ipsilateral,all,proximal,RMEL,0.5
Adult/L4,ipsilateral,all,proximal,RMER,0.35714285714285715
Adult/L4,ipsilateral,all,proximal,RMEV,0.6075949367088608
Adult/L4,ipsilateral,all,proximal,RMFL,0.48717948717948717
Adult/L4,ipsilateral,all,proximal,RMFR,0.40540540540540543
Adult/L4,ipsilateral,all,proximal,RMGL,0.5084745762711864
Adult/L4,ipsilateral,all,proximal,RMGR,0.5483870967741935
Adult/L4,ipsilateral,all,proximal,RMHL,0.5
Adult/L4,ipsilateral,all,proximal,RMHR,0.4888888888888889
Adult/L4,ipsilateral,all,proximal,SAADL,0.47619047619047616
Adult/L4,ipsilateral,all,proximal,SAADR,0.46808510638297873
Adult/L4,ipsilateral,all,proximal,SAAVL,0.47058823529411764
Adult/L4,ipsilateral,all,proximal,SAAVR,0.44
Adult/L4,ipsilateral,all,proximal,SABD,0.28
Adult/L4,ipsilateral,all,proximal,SDQL,0.42857142857142855
Adult/L4,ipsilateral,all,proximal,SDQR,0.4716981132075472
Adult/L4,ipsilateral,all,proximal,SIADL,0.49122807017543857
Adult/L4,ipsilateral,all,proximal,SIADR,0.5333333333333333
Adult/L4,ipsilateral,all,proximal,SIAVL,0.4827586206896552
Adult/L4,ipsilateral,all,proximal,SIAVR,0.47540983606557374
Adult/L4,ipsilateral,all,proximal,SIBDL,0.49206349206349204
Adult/L4,ipsilateral,all,proximal,SIBDR,0.5
Adult/L4,ipsilateral,all,proximal,SIBVL,0.48333333333333334
Adult/L4,ipsilateral,all,proximal,SIBVR,0.49206349206349204
Adult/L4,ipsilateral,all,proximal,SMBDL,0.46153846153846156
Adult/L4,ipsilateral,all,proximal,SMBDR,0.5333333333333333
Adult/L4,ipsilateral,all,proximal,SMBVL,0.5084745762711864
Adult/L4,ipsilateral,all,proximal,SMBVR,0.5483870967741935
Adult/L4,ipsilateral,all,proximal,SMDDL,0.47619047619047616
Adult/L4,ipsilateral,all,proximal,SMDDR,0.46511627906976744
Adult/L4,ipsilateral,all,proximal,SMDVL,0.5416666666666666
Adult/L4,ipsilateral,all,proximal,SMDVR,0.6122448979591837
Adult/L4,ipsilateral,all,proximal,URADL,0.3793103448275862
Adult/L4,ipsilateral,all,proximal,URADR,0.5151515151515151
Adult/L4,ipsilateral,all,proximal,URAVL,0.7333333333333333
Adult/L4,ipsilateral,all,proximal,URAVR,0.7333333333333333
Adult/L4,ipsilateral,all,proximal,URBL,0.4666666666666667
Adult/L4,ipsilateral,all,proximal,URBR,0.5102040816326531
Adult/L4,ipsilateral,all,proximal,URXL,0.5
Adult/L4,ipsilateral,all,proximal,URXR,0.42857142857142855
Adult/L4,ipsilateral,all,proximal,URYDL,0.4406779661016949
Adult/L4,ipsilateral,all,proximal,URYDR,0.5333333333333333
Adult/L4,ipsilateral,all,proximal,URYVL,0.5365853658536586
Adult/L4,ipsilateral,all,proximal,URYVR,0.5277777777777778
Adult L/R,contralateral,all,homologous,ADAL,0.7272727272727273
Adult L/R,contralateral,all,homologous,ADEL,0.6956521739130435
Adult L/R,contralateral,all,homologous,ADFL,0.5
Adult L/R,contralateral,all,homologous,ADLL,0.35294117647058826
Adult L/R,contralateral,all,homologous,AFDL,0.625
Adult L/R,contralateral,all,homologous,AIAL,0.3888888888888889
Adult L/R,contralateral,all,homologous,AIBL,0.782608695652174
Adult L/R,contralateral,all,homologous,AIML,0.3
Adult L/R,contralateral,all,homologous,AINL,0.7317073170731707
Adult L/R,contralateral,all,homologous,AIYL,0.3684210526315789
Adult L/R,contralateral,all,homologous,AIZL,0.6153846153846154
Adult L/R,contralateral,all,homologous,ALML,0.4375
Adult L/R,contralateral,all,homologous,ALNL,0.6666666666666666
Adult L/R,contralateral,all,homologous,ASEL,0.5454545454545454
Adult L/R,contralateral,all,homologous,ASGL,0.75
Adult L/R,contralateral,all,homologous,ASHL,0.5384615384615384
Adult L/R,contralateral,all,homologous,ASIL,0.5714285714285714
Adult L/R,contralateral,all,homologous,ASJL,0.45454545454545453
Adult L/R,contralateral,all,homologous,ASKL,0.36363636363636365
Adult L/R,contralateral,all,homologous,AUAL,0.5714285714285714
Adult L/R,contralateral,all,homologous,AVAL,0.7291666666666666
Adult L/R,contralateral,all,homologous,AVBL,0.6530612244897959
Adult L/R,contralateral,all,homologous,AVDL,0.76
Adult L/R,contralateral,all,homologous,AVEL,0.7111111111111111
Adult L/R,contralateral,all,homologous,AVFL,0.41025641025641024
Adult L/R,contralateral,all,homologous,AVHL,0.625
Adult L/R,contralateral,all,homologous,AVJL,0.5588235294117647
Adult L/R,contralateral,all,homologous,AVKL,0.5454545454545454
Adult L/R,contralateral,all,homologous,AWAL,0.2222222222222222
Adult L/R,contralateral,all,homologous,AWBL,0.3125
Adult L/R,contralateral,all,homologous,AWCL,0.6129032258064516
Adult L/R,contralateral,all,homologous,BAGL,0.7241379310344828
Adult L/R,contralateral,all,homologous,BDUL,0.4666666666666667
Adult L/R,contralateral,all,homologous,CEPDL,0.7777777777777778
Adult L/R,contralateral,all,homologous,CEPVL,0.631578947368421
Adult L/R,contralateral,all,homologous,FLPL,0.375
Adult L/R,contralateral,all,homologous,IL1DL,0.3333333333333333
Adult L/R,contralateral,all,homologous,IL1L,1.0
Adult L/R,contralateral,all,homologous,IL1VL,0.5
Adult L/R,contralateral,all,homologous,IL2DL,0.6666666666666666
Adult L/R,contralateral,all,homologous,IL2L,0.3333333333333333
Adult L/R,contralateral,all,homologous,IL2VL,0.5555555555555556
Adult L/R,contralateral,all,homologous,OLLL,0.7391304347826086
Adult L/R,contralateral,all,homologous,OLQDL,0.6153846153846154
Adult L/R,contralateral,all,homologous,OLQVL,0.7272727272727273
Adult L/R,contralateral,all,homologous,PVCL,0.5
Adult L/R,contralateral,all,homologous,PVPL,0.6111111111111112
Adult L/R,contralateral,all,homologous,PVQL,0.25
Adult L/R,contralateral,all,homologous,RIAL,0.71875
Adult L/R,contralateral,all,homologous,RIBL,0.65
Adult L/R,contralateral,all,homologous,RICL,0.7708333333333334
Adult L/R,contralateral,all,homologous,RIFL,0.4375
Adult L/R,contralateral,all,homologous,RIGL,0.72
Adult L/R,contralateral,all,homologous,RIML,0.84375
Adult L/R,contralateral,all,homologous,RIPL,0.5
Adult L/R,contralateral,all,homologous,RIVL,0.8571428571428571
Adult L/R,contralateral,all,homologous,RMDDL,0.8235294117647058
Adult L/R,contralateral,all,homologous,RMDL,0.7352941176470589
Adult L/R,contralateral,all,homologous,RMDVL,0.6285714285714286
Adult L/R,contralateral,all,homologous,RMEL,0.6666666666666666
Adult L/R,contralateral,all,homologous,RMFL,0.4358974358974359
Adult L/R,contralateral,all,homologous,RMGL,0.782608695652174
Adult L/R,contralateral,all,homologous,RMHL,0.7058823529411765
Adult L/R,contralateral,all,homologous,SAADL,0.6176470588235294
Adult L/R,contralateral,all,homologous,SAAVL,0.59375
Adult L/R,contralateral,all,homologous,SDQL,0.6
Adult L/R,contralateral,all,homologous,SIADL,0.6578947368421053
Adult L/R,contralateral,all,homologous,SIAVL,0.6086956521739131
Adult L/R,contralateral,all,homologous,SIBDL,0.6666666666666666
Adult L/R,contralateral,all,homologous,SIBVL,0.6326530612244898
Adult L/R,contralateral,all,homologous,SMBDL,0.6923076923076923
Adult L/R,contralateral,all,homologous,SMBVL,0.7916666666666666
Adult L/R,contralateral,all,homologous,SMDDL,0.6944444444444444
Adult L/R,contralateral,all,homologous,SMDVL,0.7
Adult L/R,contralateral,all,homologous,URADL,0.75
Adult L/R,contralateral,all,homologous,URAVL,0.5555555555555556
Adult L/R,contralateral,all,homologous,URBL,0.6666666666666666
Adult L/R,contralateral,all,homologous,URXL,0.5
Adult L/R,contralateral,all,homologous,URYDL,0.5263157894736842
Adult L/R,contralateral,all,homologous,URYVL,0.7777777777777778
Adult L/R,contralateral,all,proximal,ADAL,0.0
Adult L/R,contralateral,all,proximal,ADEL,0.0
Adult L/R,contralateral,all,proximal,ADFL,0.0
Adult L/R,contralateral,all,proximal,ADLL,0.0
Adult L/R,contralateral,all,proximal,AFDL,0.0
Adult L/R,contralateral,all,proximal,AIAL,0.0
Adult L/R,contralateral,all,proximal,AIBL,0.0
Adult L/R,contralateral,all,proximal,AIML,0.0
Adult L/R,contralateral,all,proximal,AINL,0.0
Adult L/R,contralateral,all,proximal,AIYL,0.0
Adult L/R,contralateral,all,proximal,AIZL,0.0
Adult L/R,contralateral,all,proximal,ALML,0.0
Adult L/R,contralateral,all,proximal,ALNL,0.0
Adult L/R,contralateral,all,proximal,ASEL,0.0
Adult L/R,contralateral,all,proximal,ASGL,0.0
Adult L/R,contralateral,all,proximal,ASHL,0.0
Adult L/R,contralateral,all,proximal,ASIL,0.0
Adult L/R,contralateral,all,proximal,ASJL,0.0
Adult L/R,contralateral,all,proximal,ASKL,0.0
Adult L/R,contralateral,all,proximal,AUAL,0.0
Adult L/R,contralateral,all,proximal,AVAL,0.0
Adult L/R,contralateral,all,proximal,AVBL,0.0
Adult L/R,contralateral,all,proximal,AVDL,0.0
Adult L/R,contralateral,all,proximal,AVEL,0.0
Adult L/R,contralateral,all,proximal,AVFL,0.0
Adult L/R,contralateral,all,proximal,AVHL,0.0
Adult L/R,contralateral,all,proximal,AVJL,0.0
Adult L/R,contralateral,all,proximal,AVKL,0.0
Adult L/R,contralateral,all,proximal,AWAL,0.0
Adult L/R,contralateral,all,proximal,AWBL,0.0
Adult L/R,contralateral,all,proximal,AWCL,0.0
Adult L/R,contralateral,all,proximal,BAGL,0.0
Adult L/R,contralateral,all,proximal,BDUL,0.0
Adult L/R,contralateral,all,proximal,CEPDL,0.0
Adult L/R,contralateral,all,proximal,CEPVL,0.0
Adult L/R,contralateral,all,proximal,FLPL,0.0
Adult L/R,contralateral,all,proximal,IL1DL,0.0
Adult L/R,contralateral,all,proximal,IL1L,0.0
Adult L/R,contralateral,all,proximal,IL1VL,0.0
Adult L/R,contralateral,all,proximal,IL2DL,0.0
Adult L/R,contralateral,all,proximal,IL2L,0.0
Adult L/R,contralateral,all,proximal,IL2VL,0.0
Adult L/R,contralateral,all,proximal,OLLL,0.0
Adult L/R,contralateral,all,proximal,OLQDL,0.0
Adult L/R,contralateral,all,proximal,OLQVL,0.0
Adult L/R,contralateral,all,proximal,PVCL,0.0
Adult L/R,contralateral,all,proximal,PVPL,0.0
Adult L/R,contralateral,all,proximal,PVQL,0.0
Adult L/R,contralateral,all,proximal,RIAL,0.0
Adult L/R,contralateral,all,proximal,RIBL,0.0
Adult L/R,contralateral,all,proximal,RICL,0.0
Adult L/R,contralateral,all,proximal,RIFL,0.0
Adult L/R,contralateral,all,proximal,RIGL,0.0
Adult L/R,contralateral,all,proximal,RIML,0.0
Adult L/R,contralateral,all,proximal,RIPL,0.0
Adult L/R,contralateral,all,proximal,RIVL,0.0
Adult L/R,contralateral,all,proximal,RMDDL,0.0
Adult L/R,contralateral,all,proximal,RMDL,0.0
Adult L/R,contralateral,all,proximal,RMDVL,0.0
Adult L/R,contralateral,all,proximal,RMEL,0.0
Adult L/R,contralateral,all,proximal,RMFL,0.0
Adult L/R,contralateral,all,proximal,RMGL,0.0
Adult L/R,contralateral,all,proximal,RMHL,0.0
Adult L/R,contralateral,all,proximal,SAADL,0.0
Adult L/R,contralateral,all,proximal,SAAVL,0.0
Adult L/R,contralateral,all,proximal,SDQL,0.0
Adult L/R,contralateral,all,proximal,SIADL,0.0
Adult L/R,contralateral,all,proximal,SIAVL,0.0
Adult L/R,contralateral,all,proximal,SIBDL,0.0
Adult L/R,contralateral,all,proximal,SIBVL,0.0
Adult L/R,contralateral,all,proximal,SMBDL,0.0
Adult L/R,contralateral,all,proximal,SMBVL,0.0
Adult L/R,contralateral,all,proximal,SMDDL,0.0
Adult L/R,contralateral,all,proximal,SMDVL,0.0
Adult L/R,contralateral,all,proximal,URADL,0.0
Adult L/R,contralateral,all,proximal,URAVL,0.0
Adult L/R,contralateral,all,proximal,URBL,0.0
Adult L/R,contralateral,all,proximal,URXL,0.0
Adult L/R,contralateral,all,proximal,URYDL,0.0
Adult L/R,contralateral,all,proximal,URYVL,0.0
Adult L/R,contralateral,all,proximal,ADAR,0.0
Adult L/R,contralateral,all,proximal,ADER,0.0
Adult L/R,contralateral,all,proximal,ADFR,0.0
Adult L/R,contralateral,all,proximal,ADLR,0.0
Adult L/R,contralateral,all,proximal,AFDR,0.0
Adult L/R,contralateral,all,proximal,AIAR,0.0
Adult L/R,contralateral,all,proximal,AIBR,0.0
Adult L/R,contralateral,all,proximal,AIMR,0.0
Adult L/R,contralateral,all,proximal,AINR,0.0
Adult L/R,contralateral,all,proximal,AIYR,0.0
Adult L/R,contralateral,all,proximal,AIZR,0.0
Adult L/R,contralateral,all,proximal,ALMR,0.0
Adult L/R,contralateral,all,proximal,ALNR,0.0
Adult L/R,contralateral,all,proximal,ASER,0.0
Adult L/R,contralateral,all,proximal,ASGR,0.0
Adult L/R,contralateral,all,proximal,ASHR,0.0
Adult L/R,contralateral,all,proximal,ASIR,0.0
Adult L/R,contralateral,all,proximal,ASJR,0.0
Adult L/R,contralateral,all,proximal,ASKR,0.0
Adult L/R,contralateral,all,proximal,AUAR,0.0
Adult L/R,contralateral,all,proximal,AVAR,0.0
Adult L/R,contralateral,all,proximal,AVBR,0.0
Adult L/R,contralateral,all,proximal,AVDR,0.0
Adult L/R,contralateral,all,proximal,AVER,0.0
Adult L/R,contralateral,all,proximal,AVFR,0.0
Adult L/R,contralateral,all,proximal,AVHR,0.0
Adult L/R,contralateral,all,proximal,AVJR,0.0
Adult L/R,contralateral,all,proximal,AVKR,0.0
Adult L/R,contralateral,all,proximal,AWAR,0.0
Adult L/R,contralateral,all,proximal,AWBR,0.0
Adult L/R,contralateral,all,proximal,AWCR,0.0
Adult L/R,contralateral,all,proximal,BAGR,0.0
Adult L/R,contralateral,all,proximal,BDUR,0.0
Adult L/R,contralateral,all,proximal,CEPDR,0.0
Adult L/R,contralateral,all,proximal,CEPVR,0.0
Adult L/R,contralateral,all,proximal,FLPR,0.0
Adult L/R,contralateral,all,proximal,IL1DR,0.0
Adult L/R,contralateral,all,proximal,IL1R,0.0
Adult L/R,contralateral,all,proximal,IL1VR,0.0
Adult L/R,contralateral,all,proximal,IL2DR,0.0
Adult L/R,contralateral,all,proximal,IL2R,0.0
Adult L/R,contralateral,all,proximal,IL2VR,0.0
Adult L/R,contralateral,all,proximal,OLLR,0.0
Adult L/R,contralateral,all,proximal,OLQDR,0.0
Adult L/R,contralateral,all,proximal,OLQVR,0.0
Adult L/R,contralateral,all,proximal,PVCR,0.0
Adult L/R,contralateral,all,proximal,PVPR,0.0
Adult L/R,contralateral,all,proximal,PVQR,0.0
Adult L/R,contralateral,all,proximal,RIAR,0.0
Adult L/R,contralateral,all,proximal,RIBR,0.0
Adult L/R,contralateral,all,proximal,RICR,0.0
Adult L/R,contralateral,all,proximal,RIFR,0.0
Adult L/R,contralateral,all,proximal,RIGR,0.0
Adult L/R,contralateral,all,proximal,RIMR,0.0
Adult L/R,contralateral,all,proximal,RIPR,0.0
Adult L/R,contralateral,all,proximal,RIVR,0.0
Adult L/R,contralateral,all,proximal,RMDDR,0.0
Adult L/R,contralateral,all,proximal,RMDR,0.0
Adult L/R,contralateral,all,proximal,RMDVR,0.0
Adult L/R,contralateral,all,proximal,RMER,0.0
Adult L/R,contralateral,all,proximal,RMFR,0.0
Adult L/R,contralateral,all,proximal,RMGR,0.0
Adult L/R,contralateral,all,proximal,RMHR,0.0
Adult L/R,contralateral,all,proximal,SAADR,0.0
Adult L/R,contralateral,all,proximal,SAAVR,0.0
Adult L/R,contralateral,all,proximal,SDQR,0.0
Adult L/R,contralateral,all,proximal,SIADR,0.0
Adult L/R,contralateral,all,proximal,SIAVR,0.0
Adult L/R,contralateral,all,proximal,SIBDR,0.0
Adult L/R,contralateral,all,proximal,SIBVR,0.0
Adult L/R,contralateral,all,proximal,SMBDR,0.0
Adult L/R,contralateral,all,proximal,SMBVR,0.0
Adult L/R,contralateral,all,proximal,SMDDR,0.0
Adult L/R,contralateral,all,proximal,SMDVR,0.0
Adult L/R,contralateral,all,proximal,URADR,0.0
Adult L/R,contralateral,all,proximal,URAVR,0.0
Adult L/R,contralateral,all,proximal,URBR,0.0
Adult L/R,contralateral,all,proximal,URXR,0.0
Adult L/R,contralateral,all,proximal,URYDR,0.0
Adult L/R,contralateral,all,proximal,URYVR,0.0
L4 L/R,contralateral,all,homologous,ADAL,0.6363636363636364
L4 L/R,contralateral,all,homologous,ADEL,0.5555555555555556
L4 L/R,contralateral,all,homologous,ADFL,0.2727272727272727
L4 L/R,contralateral,all,homologous,ADLL,0.6666666666666666
L4 L/R,contralateral,all,homologous,AFDL,0.5714285714285714
L4 L/R,contralateral,all,homologous,AIAL,0.4166666666666667
L4 L/R,contralateral,all,homologous,AIBL,0.723404255319149
L4 L/R,contralateral,all,homologous,AIML,0.3333333333333333
L4 L/R,contralateral,all,homologous,AINL,0.8148148148148148
L4 L/R,contralateral,all,homologous,AIYL,0.45
L4 L/R,contralateral,all,homologous,AIZL,0.5
L4 L/R,contralateral,all,homologous,ALML,0.6153846153846154
L4 L/R,contralateral,all,homologous,ALNL,0.7058823529411765
L4 L/R,contralateral,all,homologous,ASEL,0.6
L4 L/R,contralateral,all,homologous,ASGL,0.0
L4 L/R,contralateral,all,homologous,ASHL,0.4117647058823529
L4 L/R,contralateral,all,homologous,ASIL,0.5
L4 L/R,contralateral,all,homologous,ASJL,0.5
L4 L/R,contralateral,all,homologous,ASKL,0.5
L4 L/R,contralateral,all,homologous,AUAL,0.5833333333333334
L4 L/R,contralateral,all,homologous,AVAL,0.6956521739130435
L4 L/R,contralateral,all,homologous,AVBL,0.5952380952380952
L4 L/R,contralateral,all,homologous,AVDL,0.6122448979591837
L4 L/R,contralateral,all,homologous,AVEL,0.8
L4 L/R,contralateral,all,homologous,AVFL,0.42424242424242425
L4 L/R,contralateral,all,homologous,AVHL,0.5853658536585366
L4 L/R,contralateral,all,homologous,AVJL,0.7777777777777778
L4 L/R,contralateral,all,homologous,AVKL,0.6551724137931034
L4 L/R,contralateral,all,homologous,AWAL,0.3
L4 L/R,contralateral,all,homologous,AWBL,0.3076923076923077
L4 L/R,contralateral,all,homologous,AWCL,0.625
L4 L/R,contralateral,all,homologous,BAGL,0.8620689655172413
L4 L/R,contralateral,all,homologous,BDUL,0.4166666666666667
L4 L/R,contralateral,all,homologous,CEPDL,0.7222222222222222
L4 L/R,contralateral,all,homologous,CEPVL,0.6875
L4 L/R,contralateral,all,homologous,FLPL,0.48
L4 L/R,contralateral,all,homologous,IL1DL,0.4
L4 L/R,contralateral,all,homologous,IL1L,0.7142857142857143
L4 L/R,contralateral,all,homologous,IL1VL,0.6
L4 L/R,contralateral,all,homologous,IL2DL,0.3
L4 L/R,contralateral,all,homologous,IL2L,0.5555555555555556
L4 L/R,contralateral,all,homologous,IL2VL,1.0
L4 L/R,contralateral,all,homologous,OLLL,0.5416666666666666
L4 L/R,contralateral,all,homologous,OLQDL,0.46153846153846156
L4 L/R,contralateral,all,homologous,OLQVL,0.4117647058823529
L4 L/R,contralateral,all,homologous,PVCL,0.37142857142857144
L4 L/R,contralateral,all,homologous,PVPL,0.5263157894736842
L4 L/R,contralateral,all,homologous,PVQL,0.17647058823529413
L4 L/R,contralateral,all,homologous,RIAL,0.696969696969697
L4 L/R,contralateral,all,homologous,RIBL,0.7222222222222222
L4 L/R,contralateral,all,homologous,RICL,0.7358490566037735
L4 L/R,contralateral,all,homologous,RIFL,0.375
L4 L/R,contralateral,all,homologous,RIGL,0.8095238095238095
L4 L/R,contralateral,all,homologous,RIML,0.7435897435897436
L4 L/R,contralateral,all,homologous,RIPL,0.42857142857142855
L4 L/R,contralateral,all,homologous,RIVL,0.7777777777777778
L4 L/R,contralateral,all,homologous,RMDDL,0.7931034482758621
L4 L/R,contralateral,all,homologous,RMDL,0.8709677419354839
L4 L/R,contralateral,all,homologous,RMDVL,0.6875
L4 L/R,contralateral,all,homologous,RMEL,0.3333333333333333
L4 L/R,contralateral,all,homologous,RMFL,0.46153846153846156
L4 L/R,contralateral,all,homologous,RMGL,0.7037037037037037
L4 L/R,contralateral,all,homologous,RMHL,0.7272727272727273
L4 L/R,contralateral,all,homologous,SAADL,0.75
L4 L/R,contralateral,all,homologous,SAAVL,0.59375
L4 L/R,contralateral,all,homologous,SDQL,0.5416666666666666
L4 L/R,contralateral,all,homologous,SIADL,0.7105263157894737
L4 L/R,contralateral,all,homologous,SIAVL,0.6153846153846154
L4 L/R,contralateral,all,homologous,SIBDL,0.7674418604651163
L4 L/R,contralateral,all,homologous,SIBVL,0.7333333333333333
